disease_keggId	gene_keggId
ds:H00525	hsa:1376
ds:H00999	hsa:57017
ds:H00614	hsa:118429
ds:H00632	hsa:7547
ds:H01202	hsa:4094
ds:H00449	hsa:2697
ds:H01492	hsa:7128
ds:H00102	hsa:718
ds:H00773	hsa:7204
ds:H00032	hsa:3265
ds:H01496	hsa:64132
ds:H00031	hsa:595
ds:H00063	hsa:6311
ds:H00063	hsa:5582
ds:H01738	hsa:8216
ds:H00232	hsa:9780
ds:H00014	hsa:11186
ds:H00294	hsa:91624
ds:H00625	hsa:7480
ds:H00613	hsa:1277
ds:H00027	hsa:5290
ds:H01450	hsa:1312
ds:H00456	hsa:2316
ds:H00294	hsa:3113
ds:H00033	hsa:4221
ds:H00018	hsa:7424
ds:H01709	hsa:7422
ds:H01798	hsa:726
ds:H00408	hsa:1493
ds:H00081	hsa:3558
ds:H00837	hsa:64802
ds:H00018	hsa:1950
ds:H00527	hsa:9227
ds:H00344	hsa:4049
ds:H01227	hsa:55054
ds:H00264	hsa:2705
ds:H01911	hsa:84706
ds:H00058	hsa:7415
ds:H01248	hsa:6566
ds:H01897	hsa:347688
ds:H01657	hsa:3913
ds:H00469	hsa:55750
ds:H01272	hsa:9421
ds:H01376	hsa:132884
ds:H00876	hsa:4436
ds:H00895	hsa:8643
ds:H00494	hsa:64131
ds:H00031	hsa:999
ds:H00753	hsa:60495
ds:H01781	hsa:203547
ds:H00700	hsa:274
ds:H00626	hsa:81
ds:H01590	hsa:613
ds:H00271	hsa:22930
ds:H00119	hsa:84342
ds:H00754	hsa:81570
ds:H01859	hsa:538
ds:H00093	hsa:958
ds:H00271	hsa:347733
ds:H00022	hsa:2244
ds:H00837	hsa:7287
ds:H00480	hsa:2182
ds:H00481	hsa:64218
ds:H00831	hsa:8910
ds:H00537	hsa:63929
ds:H00440	hsa:4204
ds:H00266	hsa:10908
ds:H00448	hsa:176
ds:H00810	hsa:1201
ds:H01838	hsa:9343
ds:H01355	hsa:4540
ds:H00856	hsa:8988
ds:H01895	hsa:1816
ds:H00099	hsa:5880
ds:H00845	hsa:2243
ds:H00237	hsa:6231
ds:H01492	hsa:919
ds:H00950	hsa:26276
ds:H01182	hsa:686
ds:H00950	hsa:63894
ds:H00645	hsa:8517
ds:H00719	hsa:3643
ds:H00705	hsa:1180
ds:H00605	hsa:51168
ds:H01162	hsa:196527
ds:H00473	hsa:4719
ds:H01481	hsa:861
ds:H00041	hsa:4609
ds:H00734	hsa:285848
ds:H00124	hsa:3073
ds:H00915	hsa:7249
ds:H01556	hsa:9314
ds:H00612	hsa:10133
ds:H00823	hsa:1910
ds:H00549	hsa:2626
ds:H00106	hsa:722
ds:H00092	hsa:204
ds:H00421	hsa:3423
ds:H00481	hsa:93589
ds:H00408	hsa:3558
ds:H01267	hsa:6833
ds:H00017	hsa:355
ds:H00546	hsa:1482
ds:H00020	hsa:1499
ds:H01843	hsa:6628
ds:H01481	hsa:4893
ds:H00978	hsa:84930
ds:H01208	hsa:83893
ds:H00527	hsa:6100
ds:H00593	hsa:8291
ds:H00091	hsa:5788
ds:H01523	hsa:7454
ds:H00426	hsa:2720
ds:H00969	hsa:7704
ds:H01109	hsa:64581
ds:H01640	hsa:8091
ds:H00021	hsa:4233
ds:H00224	hsa:2815
ds:H00409	hsa:1030
ds:H00063	hsa:4287
ds:H01502	hsa:3663
ds:H01375	hsa:2539
ds:H00578	hsa:4627
ds:H00172	hsa:594
ds:H00109	hsa:5551
ds:H01847	hsa:9939
ds:H01383	hsa:3949
ds:H01657	hsa:8526
ds:H00118	hsa:79053
ds:H00022	hsa:1956
ds:H00066	hsa:120892
ds:H00604	hsa:10804
ds:H00992	hsa:1763
ds:H01242	hsa:10157
ds:H00664	hsa:669
ds:H00564	hsa:54919
ds:H01481	hsa:1788
ds:H01844	hsa:168667
ds:H00156	hsa:348
ds:H01439	hsa:3984
ds:H00294	hsa:4607
ds:H00522	hsa:59341
ds:H00409	hsa:6928
ds:H01556	hsa:6605
ds:H00204	hsa:5189
ds:H01763	hsa:1371
ds:H00269	hsa:55835
ds:H00727	hsa:3198
ds:H00093	hsa:959
ds:H01511	hsa:945
ds:H00892	hsa:6338
ds:H00584	hsa:3852
