drug_keggId	gene_keggId
dr:D06120	hsa:7201
dr:D00506	hsa:2561
dr:D10138	hsa:3815
dr:D05012	hsa:1131
dr:D00304	hsa:7915
dr:D06653	hsa:3784
dr:D00989	hsa:2798
dr:D05343	hsa:3359
dr:D00983	hsa:2908
dr:D01740	hsa:2559
dr:D01592	hsa:3269
dr:D06653	hsa:3764
dr:D01253	hsa:2557
dr:D01519	hsa:6331
dr:D02093	hsa:154
dr:D10069	hsa:241
dr:D00826	hsa:4129
dr:D01453	hsa:5143
dr:D04257	hsa:2560
dr:D00560	hsa:1814
dr:D07550	hsa:147
dr:D06403	hsa:231
dr:D07516	hsa:5742
dr:D01254	hsa:2565
dr:D08238	hsa:8622
dr:D02880	hsa:983
dr:D08207	hsa:147
dr:D02770	hsa:2564
dr:D00629	hsa:778
dr:D09701	hsa:1586
dr:D02749	hsa:3559
dr:D02041	hsa:285242
dr:D00678	hsa:285242
dr:D02973	hsa:2906
dr:D00998	hsa:43
dr:D05276	hsa:1132
dr:D04092	hsa:4128
dr:D00766	hsa:1134
dr:D00329	hsa:2559
dr:D00289	hsa:367
dr:D03658	hsa:3815
dr:D09325	hsa:930
dr:D01685	hsa:2798
dr:D06353	hsa:3360
dr:D00732	hsa:6334
dr:D01712	hsa:5151
dr:D10574	hsa:5133
dr:D06106	hsa:2567
dr:D03759	hsa:153
dr:D07701	hsa:3350
dr:D08614	hsa:147
dr:D06234	hsa:148
dr:D00267	hsa:2562
dr:D01946	hsa:1131
dr:D07089	hsa:8622
dr:D08492	hsa:3156
dr:D00774	hsa:1132
dr:D07086	hsa:2159
dr:D07951	hsa:1132
dr:D00442	hsa:6752
dr:D01268	hsa:2566
dr:D00076	hsa:147
dr:D00506	hsa:2568
dr:D10423	hsa:6790
dr:D00045	hsa:135
dr:D08673	hsa:6530
dr:D09690	hsa:2064
dr:D01119	hsa:1636
dr:D01712	hsa:136
dr:D01071	hsa:2565
dr:D02594	hsa:2562
dr:D01229	hsa:2908
dr:D07838	hsa:146
dr:D06402	hsa:1435
dr:D06637	hsa:83933
dr:D07556	hsa:483
dr:D10426	hsa:5605
dr:D10194	hsa:2554
dr:D10326	hsa:5729
dr:D07441	hsa:2906
dr:D08631	hsa:1803
dr:D00524	hsa:1133
dr:D00559	hsa:1815
dr:D08067	hsa:185
dr:D00101	hsa:554
dr:D10808	hsa:29126
dr:D00555	hsa:2564
dr:D00999	hsa:1128
dr:D08166	hsa:5241
dr:D10304	hsa:6262
dr:D09755	hsa:347688
dr:D02109	hsa:148
dr:D01117	hsa:3269
dr:D03737	hsa:2555
dr:D07475	hsa:5021
dr:D04793	hsa:8974
dr:D02165	hsa:347688
dr:D06671	hsa:146
dr:D01385	hsa:5142
dr:D03795	hsa:4318
dr:D09757	hsa:3757
dr:D08249	hsa:4985
dr:D00136	hsa:1813
dr:D00306	hsa:1268
dr:D04028	hsa:5322
dr:D08340	hsa:778
dr:D06575	hsa:5144
dr:D07803	hsa:3269
dr:D02398	hsa:347733
dr:D06142	hsa:2159
dr:D02877	hsa:1131
dr:D09033	hsa:5533
dr:D01512	hsa:154
dr:D03744	hsa:2903
dr:D09014	hsa:6667
dr:D02247	hsa:1129
dr:D05649	hsa:146
dr:D00593	hsa:6833
dr:D00625	hsa:8972
dr:D07580	hsa:5742
dr:D08066	hsa:25
dr:D00694	hsa:2555
dr:D07784	hsa:2561
dr:D09887	hsa:1815
dr:D08308	hsa:146
dr:D01630	hsa:5139
dr:D01253	hsa:2566
dr:D00722	hsa:1129
dr:D01358	hsa:151
dr:D07900	hsa:3269
dr:D00763	hsa:1144
dr:D07520	hsa:3760
dr:D00153	hsa:1588
dr:D03643	hsa:3156
dr:D04004	hsa:5139
dr:D07854	hsa:3358
dr:D08675	hsa:7280
dr:D00533	hsa:6329
dr:D01448	hsa:1813
dr:D00715	hsa:1133
dr:D00552	hsa:6336
dr:D00653	hsa:762
dr:D01122	hsa:5743
dr:D01152	hsa:6336
dr:D05779	hsa:1131
dr:D10895	hsa:6869
dr:D08111	hsa:778
dr:D00537	hsa:11238
dr:D02109	hsa:150
dr:D10309	hsa:1813
dr:D02410	hsa:2904
dr:D02213	hsa:285242
dr:D10627	hsa:2905
dr:D07678	hsa:6334
dr:D10434	hsa:390243
dr:D08145	hsa:2554
dr:D00610	hsa:147
dr:D04429	hsa:2492
dr:D02367	hsa:5241
dr:D04924	hsa:4985
dr:D00293	hsa:2563
dr:D01020	hsa:147
dr:D00270	hsa:3269
dr:D04137	hsa:552
dr:D00653	hsa:765
dr:D00470	hsa:2555
dr:D08283	hsa:2566
dr:D10024	hsa:5604
dr:D01070	hsa:4311
dr:D00622	hsa:1636
dr:D00636	hsa:147
dr:D08870	hsa:10014
dr:D03593	hsa:4158
dr:D00700	hsa:2558
dr:D00538	hsa:8911
dr:D05648	hsa:154
dr:D03259	hsa:945
dr:D09868	hsa:1021
dr:D02906	hsa:6326
dr:D00462	hsa:367
dr:D02014	hsa:186
dr:D09214	hsa:3592
dr:D05035	hsa:1132
dr:D08145	hsa:2565
dr:D01854	hsa:6833
dr:D02641	hsa:1812
dr:D09326	hsa:1803
dr:D08212	hsa:147
dr:D08145	hsa:55879
dr:D08356	hsa:2558
dr:D02364	hsa:1137
dr:D08877	hsa:10673
dr:D07931	hsa:153
dr:D00577	hsa:2100
dr:D02102	hsa:2902
dr:D02202	hsa:1146
dr:D00562	hsa:1734
dr:D05637	hsa:151
dr:D02456	hsa:6329
dr:D01641	hsa:2099
dr:D08207	hsa:3350
dr:D09402	hsa:1131
dr:D08085	hsa:4128
dr:D09994	hsa:5739
dr:D02349	hsa:155
dr:D04026	hsa:152
dr:D09794	hsa:147
dr:D02212	hsa:1132
dr:D09376	hsa:3326
dr:D10170	hsa:285242
dr:D01740	hsa:2557
dr:D00252	hsa:6326
dr:D04028	hsa:64600
dr:D07684	hsa:3269
dr:D07406	hsa:3269
dr:D08174	hsa:2904
dr:D01794	hsa:153
dr:D03517	hsa:4322
dr:D00477	hsa:11280
dr:D03898	hsa:5142
dr:D01896	hsa:5139
dr:D10787	hsa:7153
dr:D08507	hsa:2562
dr:D09718	hsa:5581
dr:D00700	hsa:2560
dr:D07871	hsa:760
dr:D04889	hsa:155
dr:D00506	hsa:2557
dr:D02893	hsa:3358
dr:D01307	hsa:146
dr:D01758	hsa:55879
dr:D07144	hsa:2147
dr:D00837	hsa:4988
dr:D10194	hsa:2558
dr:D05174	hsa:367
dr:D08685	hsa:151
dr:D00718	hsa:5138
dr:D05785	hsa:5289
dr:D01744	hsa:2556
dr:D02691	hsa:2690
dr:D00294	hsa:3767
dr:D01068	hsa:347733
dr:D01989	hsa:2100
dr:D02130	hsa:200909
dr:D00218	hsa:377677
dr:D01163	hsa:148
dr:D02070	hsa:1129
dr:D00485	hsa:154
dr:D01404	hsa:7153
dr:D00365	hsa:2567
dr:D09801	hsa:4157
dr:D02537	hsa:779
dr:D02656	hsa:1815
dr:D01799	hsa:6833
dr:D01205	hsa:150
dr:D08090	hsa:154
dr:D10121	hsa:1071
dr:D00076	hsa:153
dr:D04717	hsa:1268
dr:D05360	hsa:1133
dr:D07409	hsa:2560
dr:D08104	hsa:5742
dr:D09819	hsa:152
dr:D05094	hsa:3615
dr:D03825	hsa:4988
dr:D09794	hsa:154
dr:D01220	hsa:5150
dr:D06309	hsa:203068
dr:D03254	hsa:5743
dr:D01784	hsa:7298
dr:D02084	hsa:5139
dr:D02565	hsa:43
dr:D02149	hsa:146
dr:D00637	hsa:6328
dr:D00107	hsa:5534
dr:D02756	hsa:7153
dr:D01392	hsa:3614
dr:D09618	hsa:3791
dr:D07409	hsa:2557
dr:D08466	hsa:285242
dr:D01292	hsa:2568
dr:D07481	hsa:3359
dr:D08362	hsa:147
dr:D09868	hsa:983
dr:D05478	hsa:1133
dr:D07306	hsa:2905
dr:D00491	hsa:10382
dr:D06397	hsa:347688
dr:D02250	hsa:6755
dr:D02286	hsa:2908
dr:D02275	hsa:1144
dr:D03225	hsa:7150
dr:D01220	hsa:8622
dr:D07218	hsa:200909
dr:D00430	hsa:2561
dr:D00653	hsa:11238
dr:D09572	hsa:2977
dr:D05006	hsa:154
dr:D02802	hsa:1043
dr:D06239	hsa:200895
dr:D05535	hsa:1133
dr:D03155	hsa:55879
dr:D08984	hsa:3579
dr:D00737	hsa:6323
dr:D01387	hsa:2908
dr:D05941	hsa:3360
dr:D03592	hsa:1395
dr:D08549	hsa:1813
dr:D08284	hsa:155
dr:D03795	hsa:4312
dr:D02587	hsa:478
dr:D01455	hsa:6328
dr:D08036	hsa:2908
dr:D08675	hsa:203068
dr:D00370	hsa:2555
dr:D08490	hsa:6326
dr:D07465	hsa:154
dr:D10137	hsa:2324
dr:D07312	hsa:1814
dr:D02356	hsa:779
dr:D05429	hsa:5140
dr:D01287	hsa:6323
dr:D00746	hsa:3455
dr:D08157	hsa:1133
dr:D01593	hsa:2564
dr:D07305	hsa:1814
dr:D02775	hsa:1812
dr:D00358	hsa:6329
dr:D07082	hsa:2147
dr:D03648	hsa:147
dr:D09637	hsa:4547
dr:D02238	hsa:4985
dr:D05177	hsa:3242
dr:D05345	hsa:154
dr:D07726	hsa:2100
dr:D08413	hsa:2908
dr:D07477	hsa:1133
dr:D00551	hsa:6331
dr:D03954	hsa:7150
dr:D03372	hsa:2346
dr:D01939	hsa:1813
dr:D00701	hsa:2565
dr:D03979	hsa:1128
dr:D00706	hsa:2566
dr:D00112	hsa:482
dr:D01712	hsa:134
dr:D04257	hsa:2568
dr:D01068	hsa:10382
dr:D05353	hsa:496
dr:D08667	hsa:8913
dr:D00996	hsa:154
dr:D00607	hsa:146
dr:D09889	hsa:2740
dr:D03087	hsa:1133
dr:D01385	hsa:5144
dr:D07546	hsa:10846
dr:D07425	hsa:5141
dr:D01286	hsa:2561
dr:D02705	hsa:5731
dr:D08393	hsa:4128
dr:D08220	hsa:148
dr:D02340	hsa:3356
dr:D00059	hsa:1816
dr:D00616	hsa:775
dr:D08768	hsa:3269
dr:D04751	hsa:5139
dr:D02744	hsa:3454
dr:D06132	hsa:8622
dr:D08982	hsa:155
dr:D03744	hsa:2905
dr:D08009	hsa:776
dr:D01447	hsa:1813
dr:D01279	hsa:2561
dr:D07905	hsa:1813
dr:D02780	hsa:2904
dr:D00642	hsa:6334
dr:D00816	hsa:6532
dr:D02103	hsa:6329
dr:D03562	hsa:2567
dr:D07303	hsa:1132
dr:D03274	hsa:1132
dr:D00274	hsa:3360
dr:D07077	hsa:1909
dr:D03535	hsa:3269
dr:D00329	hsa:2560
dr:D04185	hsa:5141
dr:D07589	hsa:2905
dr:D05731	hsa:1268
dr:D00386	hsa:4306
dr:D00714	hsa:2555
dr:D07448	hsa:6532
dr:D07460	hsa:1813
dr:D08687	hsa:3358
dr:D00778	hsa:1128
dr:D02570	hsa:6532
dr:D01097	hsa:4129
dr:D00779	hsa:1128
dr:D01213	hsa:554
dr:D08616	hsa:1803
dr:D08459	hsa:6323
dr:D04864	hsa:81027
dr:D01372	hsa:2559
dr:D00331	hsa:6557
dr:D00694	hsa:2557
dr:D06021	hsa:3269
dr:D01450	hsa:6329
dr:D00176	hsa:7201
dr:D10566	hsa:6753
dr:D01286	hsa:2567
dr:D00585	hsa:5241
dr:D00747	hsa:3459
dr:D03361	hsa:64805
dr:D00354	hsa:6335
dr:D09371	hsa:3791
dr:D03845	hsa:759
dr:D07784	hsa:2558
dr:D01765	hsa:5743
dr:D06659	hsa:10800
dr:D01740	hsa:2562
dr:D00464	hsa:2568
dr:D01521	hsa:1129
dr:D00789	hsa:152
dr:D02101	hsa:4988
dr:D10135	hsa:1909
dr:D02771	hsa:2567
dr:D09215	hsa:6331
dr:D05339	hsa:1813
dr:D01359	hsa:1129
dr:D05649	hsa:152
dr:D00250	hsa:7442
dr:D01500	hsa:1133
dr:D06015	hsa:1133
dr:D02098	hsa:6335
dr:D00679	hsa:148
dr:D02829	hsa:170572
dr:D02603	hsa:1132
dr:D08623	hsa:4988
dr:D09937	hsa:4157
dr:D00695	hsa:2559
dr:D01925	hsa:7201
dr:D01328	hsa:2564
dr:D06238	hsa:1719
dr:D08917	hsa:2950
dr:D00605	hsa:152
dr:D03732	hsa:3757
dr:D06306	hsa:10381
dr:D02624	hsa:2568
dr:D04370	hsa:285242
dr:D03622	hsa:3269
dr:D08490	hsa:6335
dr:D00721	hsa:1128
dr:D02815	hsa:6257
dr:D00609	hsa:146
dr:D07439	hsa:5140
dr:D05703	hsa:1134
dr:D03014	hsa:3351
dr:D01514	hsa:2566
dr:D02714	hsa:2475
dr:D00740	hsa:6336
dr:D00640	hsa:6328
dr:D01444	hsa:148
dr:D06560	hsa:81027
dr:D10486	hsa:5605
dr:D08522	hsa:1131
dr:D02130	hsa:3359
dr:D09704	hsa:8741
dr:D01220	hsa:5139
dr:D02217	hsa:2100
dr:D02283	hsa:2560
dr:D00464	hsa:2567
dr:D06285	hsa:2324
dr:D02910	hsa:153
dr:D00713	hsa:2563
dr:D00311	hsa:2564
dr:D08253	hsa:146
dr:D00631	hsa:477
dr:D08870	hsa:55869
dr:D10126	hsa:3320
dr:D07431	hsa:6752
dr:D01379	hsa:480
dr:D00716	hsa:1133
dr:D01462	hsa:3350
dr:D04533	hsa:3351
dr:D01176	hsa:3356
dr:D02632	hsa:285242
dr:D00631	hsa:3784
dr:D06671	hsa:152
dr:D00281	hsa:150
dr:D02371	hsa:1813
dr:D05447	hsa:2903
dr:D07456	hsa:367
dr:D09707	hsa:2147
dr:D01697	hsa:109
dr:D01377	hsa:1132
dr:D00300	hsa:3269
dr:D01908	hsa:778
dr:D00518	hsa:771
dr:D07966	hsa:6240
dr:D09315	hsa:3553
dr:D07099	hsa:1132
dr:D00442	hsa:6755
dr:D10071	hsa:3605
dr:D06543	hsa:5916
dr:D08221	hsa:81579
dr:D00793	hsa:1813
dr:D07818	hsa:5743
dr:D08115	hsa:154
dr:D08422	hsa:6335
dr:D10030	hsa:10382
dr:D03718	hsa:5742
dr:D08206	hsa:147
dr:D00225	hsa:2559
dr:D01240	hsa:478
dr:D03912	hsa:2099
dr:D00599	hsa:155
dr:D10551	hsa:238
dr:D00607	hsa:148
dr:D09813	hsa:7124
dr:D02834	hsa:154
dr:D08569	hsa:148
dr:D09893	hsa:7357
dr:D09665	hsa:25
dr:D03800	hsa:4313
dr:D00557	hsa:2556
dr:D03998	hsa:1806
dr:D00997	hsa:148
dr:D03218	hsa:2324
dr:D10552	hsa:5291
dr:D08950	hsa:1956
dr:D01325	hsa:5742
dr:D05603	hsa:2908
dr:D00457	hsa:2566
dr:D01841	hsa:5743
dr:D07929	hsa:4988
dr:D01279	hsa:2562
dr:D00340	hsa:6559
dr:D01564	hsa:2557
dr:D03800	hsa:4312
dr:D07700	hsa:3357
dr:D01005	hsa:1132
dr:D10596	hsa:1719
dr:D00714	hsa:2554
dr:D00336	hsa:6833
dr:D05628	hsa:1133
dr:D08377	hsa:6326
dr:D02045	hsa:779
dr:D02418	hsa:43
dr:D08624	hsa:146
dr:D08377	hsa:6334
dr:D02258	hsa:3156
dr:D02569	hsa:151
dr:D05206	hsa:154
dr:D10075	hsa:3577
dr:D07226	hsa:1129
dr:D08511	hsa:146
dr:D01683	hsa:6916
dr:D00549	hsa:2558
dr:D10434	hsa:10381
dr:D00349	hsa:775
dr:D08511	hsa:147
dr:D03830	hsa:776
dr:D08297	hsa:1813
dr:D00636	hsa:11280
dr:D08600	hsa:153
dr:D01717	hsa:3269
dr:D00127	hsa:5743
dr:D00540	hsa:1131
dr:D06363	hsa:774
dr:D01630	hsa:8622
dr:D07866	hsa:81027
dr:D06495	hsa:6755
dr:D08094	hsa:43
dr:D01450	hsa:6323
dr:D06106	hsa:2563
dr:D05145	hsa:2904
dr:D08193	hsa:367
dr:D08481	hsa:2554
dr:D07993	hsa:6334
dr:D09779	hsa:2595
dr:D10616	hsa:2475
dr:D02081	hsa:154
dr:D00291	hsa:2157
dr:D01068	hsa:7280
dr:D04498	hsa:7155
dr:D02537	hsa:146
dr:D02747	hsa:3455
dr:D01773	hsa:240
dr:D08221	hsa:5322
dr:D00132	hsa:5742
dr:D02441	hsa:761
dr:D01244	hsa:7298
dr:D08503	hsa:2324
dr:D04721	hsa:2564
dr:D06269	hsa:2492
dr:D07726	hsa:2099
dr:D01412	hsa:1813
dr:D08570	hsa:154
dr:D06414	hsa:5159
dr:D00697	hsa:2559
dr:D03684	hsa:8600
dr:D01994	hsa:3360
dr:D05682	hsa:1813
dr:D02578	hsa:3358
dr:D09671	hsa:5581
dr:D07303	hsa:1129
dr:D01182	hsa:154
dr:D02096	hsa:6323
dr:D10220	hsa:154
dr:D07520	hsa:3752
dr:D09639	hsa:5600
dr:D02624	hsa:2561
dr:D02092	hsa:3360
dr:D00789	hsa:150
dr:D03297	hsa:3480
dr:D02252	hsa:2555
dr:D08145	hsa:2556
dr:D02109	hsa:152
dr:D04533	hsa:3355
dr:D08216	hsa:151
dr:D08907	hsa:5159
dr:D01003	hsa:1132
dr:D00720	hsa:1133
dr:D04370	hsa:3359
dr:D10172	hsa:1723
dr:D08340	hsa:1374
dr:D01228	hsa:43
dr:D06208	hsa:4988
dr:D02535	hsa:1131
dr:D08118	hsa:3269
dr:D00123	hsa:217
dr:D08115	hsa:147
dr:D03812	hsa:2908
dr:D08029	hsa:147
dr:D00714	hsa:2556
dr:D08426	hsa:1132
dr:D07961	hsa:8622
dr:D00724	hsa:495
dr:D06653	hsa:3757
dr:D00537	hsa:776
dr:D08572	hsa:154
dr:D00967	hsa:2100
dr:D00112	hsa:23439
dr:D00999	hsa:1143
dr:D00494	hsa:3269
dr:D09783	hsa:3716
dr:D05028	hsa:2563
dr:D06623	hsa:3269
dr:D07784	hsa:2567
dr:D02096	hsa:11280
dr:D08377	hsa:6336
dr:D04066	hsa:84617
dr:D00551	hsa:6326
dr:D05884	hsa:2690
dr:D07555	hsa:478
dr:D03562	hsa:2568
dr:D10694	hsa:1977
dr:D00999	hsa:57053
dr:D04882	hsa:2557
dr:D04024	hsa:1956
dr:D04721	hsa:2555
dr:D06556	hsa:3592
dr:D00694	hsa:2554
dr:D00667	hsa:43
dr:D01326	hsa:6323
dr:D01349	hsa:154
dr:D00608	hsa:147
dr:D00551	hsa:11280
dr:D02247	hsa:1128
dr:D08887	hsa:7157
dr:D02576	hsa:3350
dr:D00280	hsa:2563
dr:D10185	hsa:3363
dr:D01445	hsa:146
dr:D08838	hsa:43
dr:D08108	hsa:2064
dr:D00454	hsa:147
dr:D02002	hsa:4129
dr:D00787	hsa:1132
dr:D01986	hsa:2100
dr:D00631	hsa:8911
dr:D02100	hsa:3357
dr:D01327	hsa:2908
dr:D00432	hsa:154
dr:D03845	hsa:11238
dr:D02624	hsa:2566
dr:D00811	hsa:6530
dr:D00311	hsa:2563
dr:D01358	hsa:3351
dr:D02614	hsa:153
dr:D04257	hsa:2561
dr:D10029	hsa:81027
dr:D09667	hsa:240
dr:D08356	hsa:55879
dr:D06201	hsa:2908
dr:D07931	hsa:146
dr:D02662	hsa:1813
dr:D00764	hsa:1134
dr:D08138	hsa:1138
dr:D00383	hsa:1636
dr:D02362	hsa:6532
dr:D08358	hsa:146
dr:D01712	hsa:5141
dr:D08318	hsa:154
dr:D07700	hsa:3352
dr:D02901	hsa:146
dr:D08127	hsa:6326
dr:D01514	hsa:2567
dr:D07113	hsa:4988
dr:D01182	hsa:153
dr:D04508	hsa:5140
dr:D00689	hsa:2908
dr:D04105	hsa:6532
dr:D00537	hsa:6336
dr:D01369	hsa:778
dr:D07552	hsa:6328
dr:D05523	hsa:3354
dr:D06063	hsa:3269
dr:D08284	hsa:154
dr:D01554	hsa:6336
dr:D07568	hsa:5340
dr:D07958	hsa:3269
dr:D08675	hsa:81027
dr:D08106	hsa:155
dr:D10194	hsa:2568
dr:D09935	hsa:597
dr:D02252	hsa:2567
dr:D05028	hsa:2560
dr:D08356	hsa:2566
dr:D03795	hsa:4313
dr:D00299	hsa:7421
dr:D00693	hsa:2557
dr:D01029	hsa:3690
dr:D04282	hsa:2565
dr:D08513	hsa:6530
dr:D08157	hsa:1129
dr:D08690	hsa:2559
dr:D00506	hsa:2554
dr:D05685	hsa:3359
dr:D07081	hsa:1133
dr:D07595	hsa:6329
dr:D09622	hsa:8654
dr:D08122	hsa:2905
dr:D02594	hsa:2559
dr:D03734	hsa:6646
dr:D10198	hsa:7421
dr:D10542	hsa:238
dr:D00691	hsa:5153
dr:D09645	hsa:3356
dr:D06061	hsa:1129
dr:D00528	hsa:8654
dr:D01987	hsa:1129
dr:D03492	hsa:6329
dr:D00058	hsa:2558
dr:D07226	hsa:1132
dr:D07481	hsa:285242
dr:D08111	hsa:779
dr:D08283	hsa:2561
dr:D02880	hsa:1019
dr:D08068	hsa:1636
dr:D00457	hsa:2561
dr:D00376	hsa:2561
dr:D05442	hsa:775
dr:D07231	hsa:1734
dr:D05429	hsa:10846
dr:D07461	hsa:151
dr:D06623	hsa:147
dr:D02182	hsa:3757
dr:D07997	hsa:3351
dr:D03155	hsa:2558
dr:D00618	hsa:775
dr:D05523	hsa:3355
dr:D00748	hsa:3561
dr:D00525	hsa:1128
dr:D02697	hsa:7153
dr:D05466	hsa:150
dr:D01952	hsa:153
dr:D03305	hsa:3454
dr:D00808	hsa:6263
dr:D10396	hsa:3791
dr:D01538	hsa:1129
dr:D10481	hsa:2263
dr:D02910	hsa:6334
dr:D01208	hsa:5465
dr:D10171	hsa:6570
dr:D08638	hsa:1132
dr:D06343	hsa:3357
dr:D07799	hsa:2908
dr:D05007	hsa:4985
dr:D05012	hsa:1132
dr:D00555	hsa:2565
dr:D03551	hsa:2099
dr:D01071	hsa:2555
dr:D09808	hsa:3269
dr:D02341	hsa:5743
dr:D08424	hsa:154
dr:D00373	hsa:1813
dr:D06104	hsa:135
dr:D07520	hsa:8913
dr:D01593	hsa:2554
dr:D06061	hsa:1131
dr:D00470	hsa:2559
dr:D01564	hsa:2555
dr:D02893	hsa:3356
dr:D10180	hsa:1128
dr:D10255	hsa:5140
dr:D10386	hsa:4843
dr:D05648	hsa:150
dr:D00550	hsa:2558
dr:D09566	hsa:1803
dr:D04696	hsa:3717
dr:D02218	hsa:5143
dr:D07482	hsa:3269
dr:D00557	hsa:2567
dr:D07260	hsa:1588
dr:D00064	hsa:8989
dr:D00197	hsa:6571
dr:D03591	hsa:1394
dr:D10076	hsa:2475
dr:D09756	hsa:1803
dr:D02071	hsa:1129
dr:D09842	hsa:148
dr:D00509	hsa:148
dr:D03740	hsa:6532
dr:D00293	hsa:2558
dr:D09035	hsa:2890
dr:D08308	hsa:148
dr:D10135	hsa:1910
dr:D10452	hsa:10381
dr:D06283	hsa:64600
dr:D00367	hsa:6531
dr:D02594	hsa:2567
dr:D06307	hsa:203068
dr:D01408	hsa:2554
dr:D08901	hsa:2798
dr:D02907	hsa:6335
dr:D02166	hsa:7153
dr:D03497	hsa:3690
dr:D00499	hsa:2559
dr:D01428	hsa:154
dr:D10396	hsa:2263
dr:D09819	hsa:1132
dr:D01179	hsa:6530
dr:D04066	hsa:7280
dr:D00532	hsa:2564
dr:D01451	hsa:1132
dr:D01477	hsa:3356
dr:D08180	hsa:153
dr:D09008	hsa:2912
dr:D01068	hsa:84617
dr:D00538	hsa:6323
dr:D00537	hsa:6323
dr:D01023	hsa:148
dr:D02640	hsa:2567
dr:D01758	hsa:2557
dr:D00376	hsa:2563
dr:D08903	hsa:496
dr:D02248	hsa:3358
dr:D09922	hsa:116085
dr:D02755	hsa:124975
dr:D01460	hsa:3269
dr:D01253	hsa:2555
dr:D02034	hsa:152
dr:D09757	hsa:3784
dr:D09388	hsa:4544
dr:D00595	hsa:5563
dr:D01657	hsa:2554
dr:D05429	hsa:135
dr:D08459	hsa:6334
dr:D01657	hsa:2563
dr:D07135	hsa:79001
dr:D06177	hsa:3767
dr:D02112	hsa:462
dr:D06176	hsa:154
dr:D03241	hsa:1312
dr:D05011	hsa:153
dr:D06881	hsa:476
dr:D07918	hsa:2100
dr:D01240	hsa:483
dr:D08892	hsa:779
dr:D09937	hsa:4159
dr:D08682	hsa:79001
dr:D08607	hsa:3690
dr:D08500	hsa:80834
dr:D06652	hsa:3757
dr:D03797	hsa:4322
dr:D08653	hsa:1133
dr:D08181	hsa:6323
dr:D03593	hsa:4160
dr:D10138	hsa:5979
dr:D00631	hsa:3757
dr:D01354	hsa:2555
dr:D01705	hsa:3269
dr:D00629	hsa:775
dr:D06001	hsa:347688
dr:D00095	hsa:146
dr:D00506	hsa:2564
dr:D00552	hsa:6331
dr:D01152	hsa:6331
dr:D08238	hsa:5143
dr:D04057	hsa:1129
dr:D08524	hsa:2324
dr:D00365	hsa:2566
dr:D01348	hsa:1813
dr:D07961	hsa:5150
dr:D01935	hsa:10381
dr:D06305	hsa:347688
dr:D07070	hsa:1132
dr:D00025	hsa:80834
dr:D08990	hsa:4352
dr:D04936	hsa:3615
dr:D04185	hsa:5143
dr:D09718	hsa:5583
dr:D04747	hsa:6531
dr:D00958	hsa:367
dr:D00637	hsa:6331
dr:D00653	hsa:766
dr:D00808	hsa:1080
dr:D03663	hsa:6916
dr:D01357	hsa:2908
dr:D00662	hsa:3269
dr:D03518	hsa:11255
dr:D02076	hsa:152
dr:D08425	hsa:1128
dr:D09765	hsa:2149
dr:D07441	hsa:2903
dr:D01453	hsa:5140
dr:D01871	hsa:1131
dr:D01358	hsa:3350
dr:D10321	hsa:8841
dr:D04721	hsa:2557
dr:D00341	hsa:6241
dr:D01175	hsa:1131
dr:D01740	hsa:2567
dr:D08449	hsa:152
dr:D05512	hsa:5743
dr:D09843	hsa:5140
dr:D00386	hsa:6337
dr:D09639	hsa:5603
dr:D00045	hsa:136
dr:D05276	hsa:1129
dr:D06016	hsa:1137
dr:D08569	hsa:146
dr:D08412	hsa:2908
dr:D07499	hsa:1636
dr:D00399	hsa:8913
dr:D04947	hsa:367
dr:D03729	hsa:154
dr:D07837	hsa:1813
dr:D01580	hsa:5241
dr:D02441	hsa:765
dr:D02115	hsa:200895
dr:D02839	hsa:1137
dr:D02040	hsa:2693
dr:D02815	hsa:5916
dr:D07603	hsa:5141
dr:D02218	hsa:5151
dr:D07122	hsa:4988
dr:D04066	hsa:81027
dr:D06560	hsa:347733
dr:D01697	hsa:115
dr:D02840	hsa:5241
dr:D04924	hsa:4988
dr:D09391	hsa:10203
dr:D07904	hsa:4988
dr:D08215	hsa:6326
dr:D06273	hsa:1131
dr:D06306	hsa:7280
dr:D08064	hsa:146
dr:D08425	hsa:1129
dr:D07511	hsa:1128
dr:D03059	hsa:7280
dr:D10157	hsa:143
dr:D00370	hsa:2567
dr:D02558	hsa:590
dr:D10174	hsa:135
dr:D03662	hsa:9177
dr:D00533	hsa:6328
dr:D01838	hsa:3360
dr:D02656	hsa:3356
dr:D08425	hsa:1133
dr:D05429	hsa:5139
dr:D06061	hsa:1128
dr:D00164	hsa:5914
dr:D04034	hsa:1128
dr:D10434	hsa:347688
dr:D00615	hsa:776
dr:D02603	hsa:1128
dr:D07854	hsa:3357
dr:D04696	hsa:2322
dr:D03737	hsa:2562
dr:D00376	hsa:2564
dr:D00697	hsa:2560
dr:D02787	hsa:6532
dr:D10383	hsa:7153
dr:D09612	hsa:6335
dr:D00785	hsa:4129
dr:D00470	hsa:2557
dr:D00280	hsa:2567
dr:D08490	hsa:11280
dr:D06552	hsa:3269
dr:D02253	hsa:2556
dr:D00639	hsa:6331
dr:D00469	hsa:43
dr:D03276	hsa:1132
dr:D07809	hsa:4988
dr:D01856	hsa:3752
dr:D03210	hsa:1234
dr:D04619	hsa:51284
dr:D01263	hsa:154
dr:D00789	hsa:3269
dr:D05003	hsa:5241
dr:D08840	hsa:2561
dr:D08201	hsa:147
